agedays,param,sd.median
7114,HEIGHTCM,-0.035269912
7115,HEIGHTCM,-0.035362273
7116,HEIGHTCM,-0.035454638
7117,HEIGHTCM,-0.035546999
7118,HEIGHTCM,-0.035639364
7119,HEIGHTCM,-0.035731729
7120,HEIGHTCM,-0.035824098
7121,HEIGHTCM,-0.035916466
7122,HEIGHTCM,-0.036008835
7123,HEIGHTCM,-0.036101207
7124,HEIGHTCM,-0.036193579
7125,HEIGHTCM,-0.036285955
7126,HEIGHTCM,-0.036378331
7127,HEIGHTCM,-0.036463063
7128,HEIGHTCM,-0.036555447
7129,HEIGHTCM,-0.036647838
7130,HEIGHTCM,-0.036740229
7131,HEIGHTCM,-0.036832619
7132,HEIGHTCM,-0.036925018
7133,HEIGHTCM,-0.037017416
7134,HEIGHTCM,-0.037109818
7135,HEIGHTCM,-0.037194628
7136,HEIGHTCM,-0.037287042
7137,HEIGHTCM,-0.03738704
7138,HEIGHTCM,-0.037479453
7139,HEIGHTCM,-0.037564296
7140,HEIGHTCM,-0.037656721
7141,HEIGHTCM,-0.037749149
7142,HEIGHTCM,-0.037841585
7143,HEIGHTCM,-0.03793402
7144,HEIGHTCM,-0.03802646
7145,HEIGHTCM,-0.038118903
7146,HEIGHTCM,-0.038211349
7147,HEIGHTCM,-0.038296286
7148,HEIGHTCM,-0.038396254
7149,HEIGHTCM,-0.038488716
7150,HEIGHTCM,-0.038581178
7151,HEIGHTCM,-0.038673647
7152,HEIGHTCM,-0.03876612
7153,HEIGHTCM,-0.038858596
7154,HEIGHTCM,-0.038951077
7155,HEIGHTCM,-0.039036095
7156,HEIGHTCM,-0.039136056
7157,HEIGHTCM,-0.039221093
7158,HEIGHTCM,-0.039313599
7159,HEIGHTCM,-0.03941356
7160,HEIGHTCM,-0.03950607
7161,HEIGHTCM,-0.039598588
7162,HEIGHTCM,-0.039691113
7163,HEIGHTCM,-0.039791077
7164,HEIGHTCM,-0.039883602
7165,HEIGHTCM,-0.039976139
7166,HEIGHTCM,-0.040068679
7167,HEIGHTCM,-0.040161226
7168,HEIGHTCM,-0.040253777
7169,HEIGHTCM,-0.040346336
7170,HEIGHTCM,-0.040438902
7171,HEIGHTCM,-0.040531475
7172,HEIGHTCM,-0.040624052
7173,HEIGHTCM,-0.040716637
7174,HEIGHTCM,-0.040809229
7175,HEIGHTCM,-0.040901832
7176,HEIGHTCM,-0.040994439
7177,HEIGHTCM,-0.041087054
7178,HEIGHTCM,-0.041179676
7179,HEIGHTCM,-0.041272305
7180,HEIGHTCM,-0.041364945
7181,HEIGHTCM,-0.04145759
7182,HEIGHTCM,-0.041550245
7183,HEIGHTCM,-0.041642908
7184,HEIGHTCM,-0.041742891
7185,HEIGHTCM,-0.041835565
7186,HEIGHTCM,-0.041928247
7187,HEIGHTCM,-0.042013645
7188,HEIGHTCM,-0.042106353
7189,HEIGHTCM,-0.042199068
7190,HEIGHTCM,-0.042291794
7191,HEIGHTCM,-0.042391792
7192,HEIGHTCM,-0.042484529
7193,HEIGHTCM,-0.042577278
7194,HEIGHTCM,-0.042662796
7195,HEIGHTCM,-0.04275557
7196,HEIGHTCM,-0.04284836
7197,HEIGHTCM,-0.042941153
7198,HEIGHTCM,-0.043033961
7199,HEIGHTCM,-0.043133978
7200,HEIGHTCM,-0.043226801
7201,HEIGHTCM,-0.043312449
7202,HEIGHTCM,-0.043405302
7203,HEIGHTCM,-0.04350533
7204,HEIGHTCM,-0.043598197
7205,HEIGHTCM,-0.043691076
7206,HEIGHTCM,-0.043783966
7207,HEIGHTCM,-0.043869741
7208,HEIGHTCM,-0.043962665
7209,HEIGHTCM,-0.044055603
7210,HEIGHTCM,-0.044148553
7211,HEIGHTCM,-0.044241518
7212,HEIGHTCM,-0.044334494
7213,HEIGHTCM,-0.044427484
7214,HEIGHTCM,-0.044520486
7215,HEIGHTCM,-0.044613503
7216,HEIGHTCM,-0.044706535
7217,HEIGHTCM,-0.044806615
7218,HEIGHTCM,-0.044899665
7219,HEIGHTCM,-0.04499273
7220,HEIGHTCM,-0.04508581
7221,HEIGHTCM,-0.045178901
7222,HEIGHTCM,-0.045272011
7223,HEIGHTCM,-0.045365136
7224,HEIGHTCM,-0.04546525
7225,HEIGHTCM,-0.04555143
7226,HEIGHTCM,-0.045651555
7227,HEIGHTCM,-0.045744732
7228,HEIGHTCM,-0.045837924
7229,HEIGHTCM,-0.045931134
7230,HEIGHTCM,-0.04602436
7231,HEIGHTCM,-0.046117604
7232,HEIGHTCM,-0.046210863
7233,HEIGHTCM,-0.04630414
7234,HEIGHTCM,-0.04640431
7235,HEIGHTCM,-0.045446079
7236,HEIGHTCM,-0.045545634
7237,HEIGHTCM,-0.045644082
7238,HEIGHTCM,-0.045743778
7239,HEIGHTCM,-0.045843527
7240,HEIGHTCM,-0.045943331
7241,HEIGHTCM,-0.046043187
7242,HEIGHTCM,-0.046143103
7243,HEIGHTCM,-0.046243072
7244,HEIGHTCM,-0.046344019
7245,HEIGHTCM,-0.046443176
7246,HEIGHTCM,-0.046543311
7247,HEIGHTCM,-0.046643503
7248,HEIGHTCM,-0.046743751
7249,HEIGHTCM,-0.04684405
7250,HEIGHTCM,-0.046944413
7251,HEIGHTCM,-0.047044829
7252,HEIGHTCM,-0.047145959
7253,HEIGHTCM,-0.047246452
7254,HEIGHTCM,-0.04734762
7255,HEIGHTCM,-0.047448196
7256,HEIGHTCM,-0.047548283
7257,HEIGHTCM,-0.047649007
7258,HEIGHTCM,-0.047749788
7259,HEIGHTCM,-0.047851074
7260,HEIGHTCM,-0.047951937
7261,HEIGHTCM,-0.048052859
7262,HEIGHTCM,-0.048153836
7263,HEIGHTCM,-0.048254874
7264,HEIGHTCM,-0.048355971
7265,HEIGHTCM,-0.048456889
7266,HEIGHTCM,-0.048558138
7267,HEIGHTCM,-0.048659444
7268,HEIGHTCM,-0.048760813
7269,HEIGHTCM,-0.048862237
7270,HEIGHTCM,-0.048963726
7271,HEIGHTCM,-0.049065273
7272,HEIGHTCM,-0.04916691
7273,HEIGHTCM,-0.049268611
7274,HEIGHTCM,-0.049370375
7275,HEIGHTCM,-0.049472198
7276,HEIGHTCM,-0.049574085
7277,HEIGHTCM,-0.049675819
7278,HEIGHTCM,-0.049777791
7279,HEIGHTCM,-0.049879823
7280,HEIGHTCM,-0.049981918
7281,HEIGHTCM,-0.050084073
7282,HEIGHTCM,-0.050186291
7283,HEIGHTCM,-0.050289001
7284,HEIGHTCM,-0.05039138
7285,HEIGHTCM,-0.050493822
7286,HEIGHTCM,-0.050596327
7287,HEIGHTCM,-0.050698895
7288,HEIGHTCM,-0.050801527
7289,HEIGHTCM,-0.050904222
7290,HEIGHTCM,-0.051006295
7291,HEIGHTCM,-0.051109079
7292,HEIGHTCM,-0.051211931
7293,HEIGHTCM,-0.051314846
7294,HEIGHTCM,-0.051417824
7295,HEIGHTCM,-0.051520865
7296,HEIGHTCM,-0.051623974
7297,HEIGHTCM,-0.051727146
7298,HEIGHTCM,-0.051830385
7299,HEIGHTCM,-0.051933687
7300,HEIGHTCM,-0.052037057
7301,HEIGHTCM,-0.052140493
7302,HEIGHTCM,-0.052243993
7303,HEIGHTCM,-0.052347563
7304,HEIGHTCM,-0.052451197
0,WEIGHTKG,-0.19451949
1,WEIGHTKG,-0.15869443
2,WEIGHTKG,-0.15666905
3,WEIGHTKG,-0.11845157
4,WEIGHTKG,-0.11658632
5,WEIGHTKG,-0.11455771
6,WEIGHTKG,-0.11256162
7,WEIGHTKG,-0.11077848
14,WEIGHTKG,-0.10407742
28,WEIGHTKG,-0.091473103
29,WEIGHTKG,-0.089889921
30,WEIGHTKG,-0.088473052
31,WEIGHTKG,-0.086925305
32,WEIGHTKG,-0.085395262
33,WEIGHTKG,-0.083882123
34,WEIGHTKG,-0.082246095
35,WEIGHTKG,-0.080903724
36,WEIGHTKG,-0.079437159
59,WEIGHTKG,-0.037274584
60,WEIGHTKG,-0.036289908
61,WEIGHTKG,-0.035330568
62,WEIGHTKG,-0.034348123
63,WEIGHTKG,-0.033302415
64,WEIGHTKG,-0.032373816
65,WEIGHTKG,-0.031508066
66,WEIGHTKG,-0.030619275
67,WEIGHTKG,-0.02974846
68,WEIGHTKG,-0.020220591
69,WEIGHTKG,-0.01955075
120,WEIGHTKG,0.00022574022
121,WEIGHTKG,0.00074669265
122,WEIGHTKG,0.0012620686
123,WEIGHTKG,0.0017723532
124,WEIGHTKG,0.0022914459
125,WEIGHTKG,0.0027798444
126,WEIGHTKG,0.0032782224
127,WEIGHTKG,0.0037608179
128,WEIGHTKG,0.0042541767
129,WEIGHTKG,0.0047457693
130,WEIGHTKG,0.0091759497
131,WEIGHTKG,0.0096724443
132,WEIGHTKG,0.010182865
133,WEIGHTKG,0.010672128
134,WEIGHTKG,0.011157962
183,WEIGHTKG,0.026467534
184,WEIGHTKG,0.026862044
185,WEIGHTKG,0.027234862
186,WEIGHTKG,0.027634896
187,WEIGHTKG,0.028023213
188,WEIGHTKG,0.028419241
189,WEIGHTKG,0.02881347
190,WEIGHTKG,0.029186994
191,WEIGHTKG,0.032275856
192,WEIGHTKG,0.032665055
193,WEIGHTKG,0.033039618
194,WEIGHTKG,0.033411287
195,WEIGHTKG,0.03378012
196,WEIGHTKG,0.034135237
197,WEIGHTKG,0.034498792
198,WEIGHTKG,0.034859788
199,WEIGHTKG,0.03520773
200,WEIGHTKG,0.035574511
201,WEIGHTKG,0.035918072
202,WEIGHTKG,0.03627
203,WEIGHTKG,0.03924283
204,WEIGHTKG,0.039593205
205,WEIGHTKG,0.039919149
206,WEIGHTKG,0.040232085
207,WEIGHTKG,0.04056377
208,WEIGHTKG,0.040892839
209,WEIGHTKG,0.041219354
210,WEIGHTKG,0.041533336
211,WEIGHTKG,0.041845154
212,WEIGHTKG,0.042174567
213,WEIGHTKG,0.042491823
274,WEIGHTKG,0.055176817
275,WEIGHTKG,0.056566734
276,WEIGHTKG,0.05679011
277,WEIGHTKG,0.057026867
278,WEIGHTKG,0.057262029
279,WEIGHTKG,0.057490889
280,WEIGHTKG,0.057727646
281,WEIGHTKG,0.057958156
282,WEIGHTKG,0.058178116
283,WEIGHTKG,0.058396861
284,WEIGHTKG,0.058614418
285,WEIGHTKG,0.058835175
286,WEIGHTKG,0.059058998
287,WEIGHTKG,0.060354121
288,WEIGHTKG,0.060554903
289,WEIGHTKG,0.060754634
290,WEIGHTKG,0.060962014
291,WEIGHTKG,0.061163846
292,WEIGHTKG,0.061360314
293,WEIGHTKG,0.061559953
294,WEIGHTKG,0.06176674
295,WEIGHTKG,0.061968189
296,WEIGHTKG,0.062164489
297,WEIGHTKG,0.062363759
298,WEIGHTKG,0.062558047
299,WEIGHTKG,0.063734226
300,WEIGHTKG,0.063910536
301,WEIGHTKG,0.064094357
302,WEIGHTKG,0.064277373
303,WEIGHTKG,0.064463601
304,WEIGHTKG,0.064641029
366,WEIGHTKG,0.073372863
367,WEIGHTKG,0.07351549
368,WEIGHTKG,0.073657952
369,WEIGHTKG,0.073801778
370,WEIGHTKG,0.073943876
371,WEIGHTKG,0.074085809
372,WEIGHTKG,0.074227586
373,WEIGHTKG,0.0743692
374,WEIGHTKG,0.074510656
375,WEIGHTKG,0.074653283
376,WEIGHTKG,0.074794382
377,WEIGHTKG,0.074934043
378,WEIGHTKG,0.075074859
379,WEIGHTKG,0.075215511
380,WEIGHTKG,0.075356007
381,WEIGHTKG,0.075496338
382,WEIGHTKG,0.075636521
383,WEIGHTKG,0.075775459
384,WEIGHTKG,0.075915352
385,WEIGHTKG,0.076055087
386,WEIGHTKG,0.076194674
387,WEIGHTKG,0.076335065
388,WEIGHTKG,0.07647524
389,WEIGHTKG,0.076613389
390,WEIGHTKG,0.076752327
391,WEIGHTKG,0.07689026
392,WEIGHTKG,0.077028915
393,WEIGHTKG,0.077168204
394,WEIGHTKG,0.077306524
395,WEIGHTKG,0.077444687
396,WEIGHTKG,0.077832937
397,WEIGHTKG,0.077962838
398,WEIGHTKG,0.078095175
399,WEIGHTKG,0.078226097
400,WEIGHTKG,0.078355677
401,WEIGHTKG,0.078487545
402,WEIGHTKG,0.078616917
403,WEIGHTKG,0.07874734
404,WEIGHTKG,0.078877635
405,WEIGHTKG,0.07900887
406,WEIGHTKG,0.079138882
407,WEIGHTKG,0.07926774
408,WEIGHTKG,0.079397514
409,WEIGHTKG,0.079527162
410,WEIGHTKG,0.079656683
548,WEIGHTKG,0.097077496
549,WEIGHTKG,0.097193547
550,WEIGHTKG,0.097312443
551,WEIGHTKG,0.097434245
552,WEIGHTKG,0.097552948
553,WEIGHTKG,0.097674593
554,WEIGHTKG,0.097793102
555,WEIGHTKG,0.097914591
556,WEIGHTKG,0.098032899
557,WEIGHTKG,0.098151103
558,WEIGHTKG,0.098269202
559,WEIGHTKG,0.098390356
560,WEIGHTKG,0.098508261
561,WEIGHTKG,0.098622866
562,WEIGHTKG,0.09874054
563,WEIGHTKG,0.098858118
564,WEIGHTKG,0.098978832
565,WEIGHTKG,0.099092953
566,WEIGHTKG,0.09921021
567,WEIGHTKG,0.099327371
568,WEIGHTKG,0.099441111
569,WEIGHTKG,0.099561378
570,WEIGHTKG,0.099678226
571,WEIGHTKG,0.099794969
572,WEIGHTKG,0.099911615
573,WEIGHTKG,0.10002816
574,WEIGHTKG,0.10014459
575,WEIGHTKG,0.10026094
576,WEIGHTKG,0.10037373
577,WEIGHTKG,0.10048985
578,WEIGHTKG,0.10060935
579,WEIGHTKG,0.10072528
580,WEIGHTKG,0.1008376
581,WEIGHTKG,0.10094981
582,WEIGHTKG,0.1010654
583,WEIGHTKG,0.10118446
584,WEIGHTKG,0.10129988
585,WEIGHTKG,0.10141879
586,WEIGHTKG,0.10153402
587,WEIGHTKG,0.10164554
588,WEIGHTKG,0.10175693
589,WEIGHTKG,0.10187184
590,WEIGHTKG,0.10198665
591,WEIGHTKG,0.10210136
592,WEIGHTKG,0.10221229
593,WEIGHTKG,0.10156094
731,WEIGHTKG,0.11743485
732,WEIGHTKG,0.11753775
733,WEIGHTKG,0.11764058
734,WEIGHTKG,0.11774334
735,WEIGHTKG,0.11784601
736,WEIGHTKG,0.11794861
737,WEIGHTKG,0.11805115
738,WEIGHTKG,0.1181536
739,WEIGHTKG,0.1182503
740,WEIGHTKG,0.11835829
741,WEIGHTKG,0.11846053
742,WEIGHTKG,0.11856269
743,WEIGHTKG,0.11867051
744,WEIGHTKG,0.1187668
745,WEIGHTKG,0.11886875
746,WEIGHTKG,0.11897637
747,WEIGHTKG,0.11907817
748,WEIGHTKG,0.11917991
749,WEIGHTKG,0.11928158
750,WEIGHTKG,0.11938317
751,WEIGHTKG,0.11948469
752,WEIGHTKG,0.11958615
753,WEIGHTKG,0.11968752
754,WEIGHTKG,0.11978301
755,WEIGHTKG,0.11988424
756,WEIGHTKG,0.11998539
757,WEIGHTKG,0.12009233
758,WEIGHTKG,0.12019922
759,WEIGHTKG,0.12030019
760,WEIGHTKG,0.12040696
761,WEIGHTKG,0.12050191
762,WEIGHTKG,0.12059676
763,WEIGHTKG,0.12070335
764,WEIGHTKG,0.12080396
765,WEIGHTKG,0.12090451
766,WEIGHTKG,0.12100498
767,WEIGHTKG,0.1211054
768,WEIGHTKG,0.12115429
769,WEIGHTKG,0.1210028
770,WEIGHTKG,0.12106601
771,WEIGHTKG,0.12101015
772,WEIGHTKG,0.12098153
773,WEIGHTKG,0.12106511
774,WEIGHTKG,0.12099704
775,WEIGHTKG,0.12117591
776,WEIGHTKG,0.12117512
777,WEIGHTKG,0.12132124
778,WEIGHTKG,0.12130404
779,WEIGHTKG,0.12144649
780,WEIGHTKG,0.12162304
781,WEIGHTKG,0.12202007
782,WEIGHTKG,0.12191271
783,WEIGHTKG,0.12193631
784,WEIGHTKG,0.12191115
785,WEIGHTKG,0.1219947
786,WEIGHTKG,0.12223868
787,WEIGHTKG,0.12231176
788,WEIGHTKG,0.12277316
789,WEIGHTKG,0.12253051
790,WEIGHTKG,0.12251374
791,WEIGHTKG,0.12277418
914,WEIGHTKG,0.13438673
915,WEIGHTKG,0.13443005
916,WEIGHTKG,0.13445875
917,WEIGHTKG,0.13450789
918,WEIGHTKG,0.13477959
919,WEIGHTKG,0.13482045
920,WEIGHTKG,0.13498782
921,WEIGHTKG,0.13515326
922,WEIGHTKG,0.13521849
923,WEIGHTKG,0.13520662
924,WEIGHTKG,0.13527538
925,WEIGHTKG,0.13534203
926,WEIGHTKG,0.13536957
927,WEIGHTKG,0.13559823
928,WEIGHTKG,0.13575777
929,WEIGHTKG,0.13580872
930,WEIGHTKG,0.1359255
931,WEIGHTKG,0.13606426
932,WEIGHTKG,0.13636452
933,WEIGHTKG,0.13650526
934,WEIGHTKG,0.1366778
935,WEIGHTKG,0.13676637
936,WEIGHTKG,0.13678341
937,WEIGHTKG,0.1368303
938,WEIGHTKG,0.13678484
939,WEIGHTKG,0.13692699
940,WEIGHTKG,0.13714798
941,WEIGHTKG,0.13724175
942,WEIGHTKG,0.13719827
943,WEIGHTKG,0.13725062
944,WEIGHTKG,0.13741726
945,WEIGHTKG,0.13749225
946,WEIGHTKG,0.13778977
947,WEIGHTKG,0.13805272
948,WEIGHTKG,0.138184
949,WEIGHTKG,0.13851085
950,WEIGHTKG,0.13890669
951,WEIGHTKG,0.13929226
952,WEIGHTKG,0.13949053
953,WEIGHTKG,0.13977106
954,WEIGHTKG,0.1400436
955,WEIGHTKG,0.14024986
956,WEIGHTKG,0.14060706
957,WEIGHTKG,0.14092211
958,WEIGHTKG,0.1411183
959,WEIGHTKG,0.14136457
960,WEIGHTKG,0.14156888
961,WEIGHTKG,0.14183673
962,WEIGHTKG,0.14233404
963,WEIGHTKG,0.14272644
964,WEIGHTKG,0.14308465
965,WEIGHTKG,0.14329268
966,WEIGHTKG,0.14376092
967,WEIGHTKG,0.14416496
968,WEIGHTKG,0.14450057
969,WEIGHTKG,0.14505045
970,WEIGHTKG,0.14534624
971,WEIGHTKG,0.14568236
972,WEIGHTKG,0.14593744
973,WEIGHTKG,0.14633325
1096,WEIGHTKG,0.15871167
1097,WEIGHTKG,0.1589866
1098,WEIGHTKG,0.15774454
1099,WEIGHTKG,0.15788448
1100,WEIGHTKG,0.15805101
1101,WEIGHTKG,0.15833311
1102,WEIGHTKG,0.15869653
1103,WEIGHTKG,0.15884459
1104,WEIGHTKG,0.15916131
1105,WEIGHTKG,0.15938818
1106,WEIGHTKG,0.15969168
1107,WEIGHTKG,0.15986545
1108,WEIGHTKG,0.16010958
1109,WEIGHTKG,0.16050589
1110,WEIGHTKG,0.16091524
1111,WEIGHTKG,0.16118263
1112,WEIGHTKG,0.16137588
1113,WEIGHTKG,0.16172422
1114,WEIGHTKG,0.162045
1115,WEIGHTKG,0.16243054
1116,WEIGHTKG,0.16262771
1117,WEIGHTKG,0.16273963
1118,WEIGHTKG,0.16310342
1119,WEIGHTKG,0.16339007
1120,WEIGHTKG,0.16388026
1121,WEIGHTKG,0.16424932
1122,WEIGHTKG,0.16484427
1123,WEIGHTKG,0.16512635
1124,WEIGHTKG,0.16550319
1125,WEIGHTKG,0.16592827
1126,WEIGHTKG,0.16638462
1127,WEIGHTKG,0.16677947
1128,WEIGHTKG,0.16732349
1129,WEIGHTKG,0.16781081
1130,WEIGHTKG,0.16829835
1131,WEIGHTKG,0.16859835
1132,WEIGHTKG,0.16921516
1133,WEIGHTKG,0.16960423
1134,WEIGHTKG,0.1701695
1135,WEIGHTKG,0.17063761
1136,WEIGHTKG,0.17106463
1137,WEIGHTKG,0.17149116
1138,WEIGHTKG,0.17161821
1139,WEIGHTKG,0.17203923
1140,WEIGHTKG,0.17245393
1141,WEIGHTKG,0.17282477
1142,WEIGHTKG,0.17355947
1143,WEIGHTKG,0.17378259
1144,WEIGHTKG,0.17423449
1145,WEIGHTKG,0.17484236
1146,WEIGHTKG,0.1751228
1147,WEIGHTKG,0.17548603
1148,WEIGHTKG,0.17601208
1149,WEIGHTKG,0.17645814
1150,WEIGHTKG,0.17694752
1151,WEIGHTKG,0.17733656
1152,WEIGHTKG,0.17772986
1153,WEIGHTKG,0.17825535
1154,WEIGHTKG,0.17847168
1155,WEIGHTKG,0.1789367
1156,WEIGHTKG,0.17943288
1157,WEIGHTKG,0.17981146
1158,WEIGHTKG,0.18013988
1159,WEIGHTKG,0.18029654
1160,WEIGHTKG,0.18063205
1161,WEIGHTKG,0.18113865
1162,WEIGHTKG,0.18130073
1163,WEIGHTKG,0.18157417
1164,WEIGHTKG,0.18197991
1165,WEIGHTKG,0.18248963
1166,WEIGHTKG,0.18292819
1167,WEIGHTKG,0.18335104
1168,WEIGHTKG,0.18350634
1169,WEIGHTKG,0.18374702
1170,WEIGHTKG,0.18397845
1171,WEIGHTKG,0.18425034
1172,WEIGHTKG,0.18484977
1173,WEIGHTKG,0.18517083
1174,WEIGHTKG,0.18566635
1175,WEIGHTKG,0.1859393
1176,WEIGHTKG,0.18613948
1177,WEIGHTKG,0.18655527
1178,WEIGHTKG,0.18688764
1179,WEIGHTKG,0.18737946
1180,WEIGHTKG,0.18779264
1181,WEIGHTKG,0.18838893
1182,WEIGHTKG,0.18862034
1183,WEIGHTKG,0.18885542
1184,WEIGHTKG,0.1890782
1185,WEIGHTKG,0.1897697
1186,WEIGHTKG,0.19018795
1187,WEIGHTKG,0.19039737
1461,WEIGHTKG,0.21057712
1462,WEIGHTKG,0.210804
1463,WEIGHTKG,0.21104705
1464,WEIGHTKG,0.21120754
1465,WEIGHTKG,0.21148829
1466,WEIGHTKG,0.21181683
1467,WEIGHTKG,0.21214651
1468,WEIGHTKG,0.21237727
1469,WEIGHTKG,0.21268663
1470,WEIGHTKG,0.21283068
1471,WEIGHTKG,0.21299228
1472,WEIGHTKG,0.21313304
1473,WEIGHTKG,0.21336195
1474,WEIGHTKG,0.21365429
1475,WEIGHTKG,0.21380004
1476,WEIGHTKG,0.21402092
1477,WEIGHTKG,0.21425885
1478,WEIGHTKG,0.21456645
1479,WEIGHTKG,0.21489371
1480,WEIGHTKG,0.21503307
1481,WEIGHTKG,0.2152961
1482,WEIGHTKG,0.21553807
1483,WEIGHTKG,0.2156751
1484,WEIGHTKG,0.21591774
1485,WEIGHTKG,0.21619809
1486,WEIGHTKG,0.21648738
1487,WEIGHTKG,0.21672694
1488,WEIGHTKG,0.21699272
1489,WEIGHTKG,0.21713907
1490,WEIGHTKG,0.2172925
1491,WEIGHTKG,0.21744673
1492,WEIGHTKG,0.21763144
1493,WEIGHTKG,0.21778385
1494,WEIGHTKG,0.21803266
1495,WEIGHTKG,0.21816365
1496,WEIGHTKG,0.21832103
1497,WEIGHTKG,0.21853797
1498,WEIGHTKG,0.21868852
1499,WEIGHTKG,0.21881881
1500,WEIGHTKG,0.21897593
1501,WEIGHTKG,0.2190908
1502,WEIGHTKG,0.21935904
1503,WEIGHTKG,0.21949391
1504,WEIGHTKG,0.21964663
1505,WEIGHTKG,0.21979034
1506,WEIGHTKG,0.21984588
1507,WEIGHTKG,0.22000164
1508,WEIGHTKG,0.22019136
1509,WEIGHTKG,0.22034506
1510,WEIGHTKG,0.22050022
1511,WEIGHTKG,0.22072801
1512,WEIGHTKG,0.2208786
1513,WEIGHTKG,0.22109544
1514,WEIGHTKG,0.22155432
1515,WEIGHTKG,0.22178687
1516,WEIGHTKG,0.22208938
1517,WEIGHTKG,0.2221929
1518,WEIGHTKG,0.22238283
1519,WEIGHTKG,0.22261459
1520,WEIGHTKG,0.22269414
1521,WEIGHTKG,0.22284341
1522,WEIGHTKG,0.22311445
1523,WEIGHTKG,0.22327974
1524,WEIGHTKG,0.22345075
1525,WEIGHTKG,0.22366104
1526,WEIGHTKG,0.22385402
1527,WEIGHTKG,0.22403346
1528,WEIGHTKG,0.22417244
1529,WEIGHTKG,0.22432458
1530,WEIGHTKG,0.22446951
1531,WEIGHTKG,0.2245741
1532,WEIGHTKG,0.22472906
1533,WEIGHTKG,0.22501037
1534,WEIGHTKG,0.22516312
1535,WEIGHTKG,0.22533706
1536,WEIGHTKG,0.22556457
1537,WEIGHTKG,0.22567277
1538,WEIGHTKG,0.22585517
1539,WEIGHTKG,0.22612777
1540,WEIGHTKG,0.22629134
1541,WEIGHTKG,0.22648939
1542,WEIGHTKG,0.22663626
1543,WEIGHTKG,0.22686642
1544,WEIGHTKG,0.22702749
1545,WEIGHTKG,0.22723724
1546,WEIGHTKG,0.22748457
1547,WEIGHTKG,0.22771241
1548,WEIGHTKG,0.22799917
1549,WEIGHTKG,0.22843324
1550,WEIGHTKG,0.22862434
1551,WEIGHTKG,0.22886348
1552,WEIGHTKG,0.22888522
1827,WEIGHTKG,0.24528542
1828,WEIGHTKG,0.24539888
1829,WEIGHTKG,0.24548976
1830,WEIGHTKG,0.24561486
1831,WEIGHTKG,0.24583425
1832,WEIGHTKG,0.24599509
1833,WEIGHTKG,0.24617589
1834,WEIGHTKG,0.24632265
1835,WEIGHTKG,0.24652244
1836,WEIGHTKG,0.24666849
1837,WEIGHTKG,0.24680281
1838,WEIGHTKG,0.24705325
1839,WEIGHTKG,0.24714153
1840,WEIGHTKG,0.24722984
1841,WEIGHTKG,0.24738726
1842,WEIGHTKG,0.24758314
1843,WEIGHTKG,0.24770334
1844,WEIGHTKG,0.24784723
1845,WEIGHTKG,0.24792504
1846,WEIGHTKG,0.24817249
1847,WEIGHTKG,0.24832302
1848,WEIGHTKG,0.2485069
1849,WEIGHTKG,0.24867861
1850,WEIGHTKG,0.24882151
1851,WEIGHTKG,0.24896443
1852,WEIGHTKG,0.24905403
1853,WEIGHTKG,0.24918446
1854,WEIGHTKG,0.24934076
1855,WEIGHTKG,0.24945168
1856,WEIGHTKG,0.24963477
1857,WEIGHTKG,0.24970651
1858,WEIGHTKG,0.24989317
1859,WEIGHTKG,0.24999507
1860,WEIGHTKG,0.25014132
1861,WEIGHTKG,0.25023764
1862,WEIGHTKG,0.25044379
1863,WEIGHTKG,0.25064927
1864,WEIGHTKG,0.25078061
1865,WEIGHTKG,0.25089523
1866,WEIGHTKG,0.25112432
1867,WEIGHTKG,0.25128832
1868,WEIGHTKG,0.25147083
1869,WEIGHTKG,0.25165924
1870,WEIGHTKG,0.25179467
1871,WEIGHTKG,0.25193483
1872,WEIGHTKG,0.25202474
1873,WEIGHTKG,0.25216204
1874,WEIGHTKG,0.25231203
1875,WEIGHTKG,0.252498
1876,WEIGHTKG,0.25264692
1877,WEIGHTKG,0.2526843
1878,WEIGHTKG,0.25271085
1879,WEIGHTKG,0.25280827
1880,WEIGHTKG,0.25297561
1881,WEIGHTKG,0.2530269
1882,WEIGHTKG,0.25310922
1883,WEIGHTKG,0.25327265
1884,WEIGHTKG,0.25335485
1885,WEIGHTKG,0.25356182
1886,WEIGHTKG,0.25373447
1887,WEIGHTKG,0.25382218
1888,WEIGHTKG,0.25392336
1889,WEIGHTKG,0.25404966
1890,WEIGHTKG,0.25415826
1891,WEIGHTKG,0.25421259
1892,WEIGHTKG,0.25429425
1893,WEIGHTKG,0.25446683
1894,WEIGHTKG,0.2545785
1895,WEIGHTKG,0.25477362
1896,WEIGHTKG,0.25488126
1897,WEIGHTKG,0.25505075
1898,WEIGHTKG,0.25518659
1899,WEIGHTKG,0.25525844
1900,WEIGHTKG,0.25530466
1901,WEIGHTKG,0.25547242
1902,WEIGHTKG,0.25555322
1903,WEIGHTKG,0.2556918
1904,WEIGHTKG,0.25577828
1905,WEIGHTKG,0.25599352
1906,WEIGHTKG,0.25612372
1907,WEIGHTKG,0.25636584
1908,WEIGHTKG,0.25659677
1909,WEIGHTKG,0.25670272
1910,WEIGHTKG,0.25681165
1911,WEIGHTKG,0.2569308
1912,WEIGHTKG,0.25711858
1913,WEIGHTKG,0.25721079
1914,WEIGHTKG,0.25732502
1915,WEIGHTKG,0.25747818
