agedays,sex,cdc_wt_l,cdc_wt_m,cdc_wt_s,cdc_ht_l,cdc_ht_m,cdc_ht_s,cdc_hc_l,cdc_hc_m,cdc_hc_s,cdc_wt_csd_pos,cdc_wt_csd_neg,cdc_ht_csd_pos,cdc_ht_csd_neg,cdc_hc_csd_pos,cdc_hc_csd_neg,cdc_bmi_l,cdc_bmi_m,cdc_bmi_s,cdc_bmi_csd_pos,cdc_bmi_csd_neg
6736,0,-1.065146,68.109886,.16105267,1.3146014,176.3916,.040500131,,,,16.470737,8.237669,7.0566406,7.2391663,,,-1.8535424,22.144882,.13223124,4.8533077,2.1439552
6736,1,-1.8035982,56.66819,.16112345,1.0632693,163.18929,.039674092,,,,17.573967,6.3564548,6.4586029,6.4911423,,,-2.3304939,21.397537,.14756125,6.931469,2.1521587
6737,0,-1.0650595,68.115181,.16104749,1.3141021,176.39284,.040499378,,,,16.470829,8.2381878,7.056694,7.2389297,,,-1.8534205,22.146555,.13223155,4.8535318,2.1441431
6737,1,-1.8031868,56.671257,.16113062,1.06337,163.18965,.03967401,,,,17.573486,6.3572502,6.4585724,6.4911728,,,-2.330653,21.398319,.14756447,6.9326229,2.1522408
6738,0,-1.0649723,68.120476,.16104232,1.3136039,176.39407,.040498625,,,,16.470917,8.2387085,7.0567551,7.2386856,,,-1.853299,22.148228,.13223186,4.853756,2.14433
6738,1,-1.8027744,56.674328,.16113782,1.0634706,163.19,.039673924,,,,17.573004,6.3580475,6.4585495,6.4911957,,,-2.3308117,21.399101,.14756769,6.9337749,2.1523228
6739,0,-1.0648838,68.125763,.16103715,1.3131068,176.39531,.040497873,,,,16.470997,8.2392273,7.0568085,7.2384491,,,-1.8531777,22.149899,.13223219,4.8539801,2.1445179
6739,1,-1.802361,56.677399,.16114503,1.0635711,163.19037,.039673839,,,,17.572521,6.3588448,6.4585266,6.4912262,,,-2.33097,21.399881,.14757094,6.9349298,2.1524057
6740,0,-1.0647944,68.13105,.16103199,1.3126107,176.39655,.040497128,,,,16.471077,8.2397499,7.0568619,7.2382126,,,-1.8530568,22.151571,.13223253,4.854207,2.1447067
6740,1,-1.8019465,56.68047,.16115229,1.0636715,163.19073,.039673757,,,,17.572039,6.3596458,6.4585037,6.4912567,,,-2.3311279,21.400661,.1475742,6.9360847,2.1524878
6741,0,-1.0647039,68.13633,.16102685,1.3121159,176.39777,.040496383,,,,16.471149,8.2402706,7.0569229,7.2379761,,,-1.8529361,22.153242,.13223287,4.854434,2.1448936
6741,1,-1.801531,56.68354,.16115956,1.0637718,163.1911,.039673671,,,,17.571548,6.3604469,6.4584808,6.4912796,,,-2.3312855,21.40144,.14757748,6.9372406,2.1525707
6742,0,-1.0646124,68.141609,.16102171,1.311622,176.399,.040495642,,,,16.471218,8.2407951,7.0569763,7.2377396,,,-1.852816,22.154913,.13223323,4.8546619,2.1450825
6742,1,-1.8011143,56.686615,.16116685,1.0638721,163.19145,.039673589,,,,17.57106,6.3612499,6.4584503,6.4913101,,,-2.3314428,21.402218,.14758077,6.9383965,2.1526537
6743,0,-1.0645198,68.146881,.16101657,1.3111293,176.40022,.040494904,,,,16.471283,8.2413177,7.0570297,7.2375031,,,-1.8526959,22.156584,.1322336,4.8548908,2.1452703
6743,1,-1.8006966,56.689686,.16117416,1.0639722,163.19182,.039673503,,,,17.570566,6.3620548,6.4584274,6.491333,,,-2.3315997,21.402996,.14758408,6.9395523,2.1527367
6744,0,-1.0644261,68.152153,.16101144,1.3106376,176.40144,.04049417,,,,16.471344,8.2418423,7.0570908,7.2372665,,,-1.8525764,22.158253,.13223398,4.8551207,2.1454582
6744,1,-1.8002778,56.69276,.16118151,1.0640723,163.19217,.039673422,,,,17.570074,6.3628597,6.4584045,6.4913635,,,-2.3317561,21.403772,.14758742,6.940711,2.1528206
6745,0,-1.0643314,68.157417,.16100633,1.310147,176.40266,.040493436,,,,16.471397,8.2423668,7.0571442,7.2370377,,,-1.852457,22.159924,.13223436,4.8553514,2.1456461
6745,1,-1.799858,56.695839,.16118887,1.0641723,163.19254,.03967334,,,,17.56958,6.3636684,6.4583817,6.491394,,,-2.3319123,21.404549,.14759076,6.9418697,2.1529036
6746,0,-1.0642357,68.162682,.16100124,1.3096576,176.40387,.040492706,,,,16.471451,8.2428932,7.0572052,7.2368011,,,-1.8523381,22.161592,.13223477,4.8555841,2.145834
6746,1,-1.799437,56.698914,.16119626,1.0642722,163.1929,.039673254,,,,17.56908,6.3644772,6.4583588,6.4914169,,,-2.3320682,21.405325,.14759412,6.9430304,2.1529875
6747,0,-1.064139,68.167938,.16099614,1.3091692,176.40509,.04049198,,,,16.4715,8.2434216,7.0572586,7.2365723,,,-1.8522195,22.163261,.13223518,4.8558168,2.1460218
6747,1,-1.799015,56.701992,.16120367,1.0643719,163.19325,.039673172,,,,17.568579,6.3652878,6.4583359,6.4914474,,,-2.3322234,21.406099,.14759751,6.94419,2.1530714
6748,0,-1.0640411,68.173195,.16099104,1.3086818,176.4063,.040491253,,,,16.471542,8.243948,7.057312,7.2363358,,,-1.8521011,22.164928,.1322356,4.8560505,2.1462107
6748,1,-1.7985921,56.70507,.1612111,1.0644717,163.19362,.039673086,,,,17.568077,6.3661003,6.4583054,6.4914703,,,-2.3323786,21.406874,.14760092,6.9453535,2.1531553
6749,0,-1.0639423,68.178452,.16098596,1.3081957,176.40752,.04049053,,,,16.471581,8.2444763,7.057373,7.2361069,,,-1.8519832,22.166597,.13223603,4.856286,2.1463985
6749,1,-1.7981681,56.708149,.16121857,1.0645714,163.19397,.039673004,,,,17.567575,6.3669128,6.4582825,6.4915009,,,-2.3325331,21.407646,.14760433,6.9465141,2.1532393
6750,0,-1.0638424,68.183701,.1609809,1.3077105,176.40872,.040489811,,,,16.471615,8.2450066,7.0574265,7.235878,,,-1.8518655,22.168264,.13223647,4.8565216,2.1465864
6750,1,-1.797743,56.711227,.16122605,1.0646709,163.19434,.039672922,,,,17.567066,6.3677292,6.4582596,6.4915237,,,-2.3326876,21.408419,.14760777,6.9476786,2.1533241
6751,0,-1.0637416,68.188942,.16097584,1.3072264,176.40993,.040489092,,,,16.471649,8.2455368,7.0574875,7.2356491,,,-1.8517481,22.169931,.13223691,4.8567581,2.1467743
6751,1,-1.7973168,56.71431,.16123356,1.0647703,163.19469,.039672837,,,,17.566559,6.3685455,6.4582367,6.4915543,,,-2.3328414,21.409189,.14761123,6.948842,2.1534081
6752,0,-1.0636396,68.194183,.16097079,1.3067434,176.41113,.040488381,,,,16.471676,8.246067,7.0575409,7.2354202,,,-1.8516312,22.171598,.13223737,4.8569956,2.1469631
6752,1,-1.7968897,56.717392,.16124108,1.0648698,163.19504,.039672755,,,,17.566051,6.3693638,6.4582138,6.4915771,,,-2.3329952,21.409962,.1476147,6.9500084,2.1534929
6753,0,-1.0635366,68.199425,.16096574,1.3062615,176.41234,.040487669,,,,16.471695,8.2465992,7.0576019,7.2351913,,,-1.8515145,22.173264,.13223785,4.857235,2.147151
6753,1,-1.7964615,56.720474,.16124864,1.0649691,163.1954,.039672673,,,,17.565536,6.3701839,6.4581909,6.4916077,,,-2.3331482,21.41073,.14761819,6.9511728,2.1535778
6754,0,-1.0634326,68.204659,.1609607,1.3057806,176.41353,.040486958,,,,16.471714,8.2471333,7.0576553,7.2349625,,,-1.8513981,22.174931,.13223833,4.8574743,2.1473398
6754,1,-1.7960322,56.723557,.16125621,1.0650682,163.19576,.039672591,,,,17.565022,6.3710041,6.4581604,6.4916306,,,-2.3333011,21.411501,.14762171,6.9523401,2.1536627
6755,0,-1.0633276,68.209885,.16095568,1.305301,176.41473,.040486254,,,,16.471725,8.2476654,7.0577164,7.2347336,,,-1.8512821,22.176596,.13223882,4.8577147,2.1475277
6755,1,-1.795602,56.726643,.16126381,1.0651673,163.19611,.039672505,,,,17.564508,6.3718262,6.4581375,6.4916611,,,-2.3334537,21.41227,.14762522,6.9535084,2.1537485
6756,0,-1.0632215,68.215111,.16095066,1.3048222,176.41592,.04048555,,,,16.471733,8.2481995,7.0577698,7.2345123,,,-1.8511665,22.178261,.13223933,4.8579569,2.1477165
6756,1,-1.7951707,56.729729,.16127142,1.0652664,163.19647,.039672423,,,,17.563988,6.3726501,6.4581146,6.4916916,,,-2.3336058,21.413036,.14762877,6.9546757,2.1538334
6757,0,-1.0631143,68.220337,.16094565,1.3043445,176.41711,.040484849,,,,16.471741,8.2487354,7.0578308,7.2342834,,,-1.8510511,22.179926,.13223983,4.8582001,2.1479044
6757,1,-1.7947384,56.732811,.16127907,1.0653653,163.19682,.039672341,,,,17.563465,6.373476,6.4580917,6.4917145,,,-2.3337574,21.413805,.14763233,6.9558458,2.1539192
6758,0,-1.0630062,68.225555,.16094066,1.3038681,176.41832,.040484149,,,,16.471741,8.2492714,7.0578842,7.2340622,,,-1.8509362,22.181589,.13224036,4.8584433,2.1480932
6758,1,-1.7943051,56.735901,.16128674,1.0654641,163.19717,.039672259,,,,17.562946,6.3743038,6.4580688,6.491745,,,-2.3339088,21.414572,.14763592,6.9570169,2.1540051
6759,0,-1.062897,68.230774,.16093567,1.3033925,176.41949,.040483456,,,,16.471737,8.2498074,7.0579453,7.2338409,,,-1.8508215,22.183252,.13224089,4.8586884,2.1482811
6759,1,-1.7938708,56.738987,.16129443,1.065563,163.19753,.039672177,,,,17.562422,6.3751316,6.458046,6.4917679,,,-2.3340597,21.415337,.14763951,6.9581871,2.1540909
6760,0,-1.0627868,68.235985,.16093069,1.3029181,176.42068,.040482763,,,,16.471733,8.2503452,7.0579987,7.2336121,,,-1.8507071,22.184916,.13224143,4.8589334,2.1484699
6760,1,-1.7934355,56.742077,.16130213,1.0656615,163.19789,.039672095,,,,17.561895,6.3759613,6.4580231,6.4917984,,,-2.3342104,21.416101,.14764313,6.9593611,2.1541767
6761,0,-1.0626756,68.241196,.16092572,1.3024447,176.42188,.04048207,,,,16.471718,8.2508831,7.0580597,7.2333908,,,-1.8505931,22.186579,.13224198,4.8591795,2.1486578
6761,1,-1.792999,56.745163,.16130987,1.0657603,163.19824,.03967201,,,,17.561363,6.3767929,6.4579926,6.4918213,,,-2.3343606,21.416866,.14764677,6.9605331,2.1542635
6762,0,-1.0625633,68.246399,.16092075,1.3019724,176.42307,.040481385,,,,16.471703,8.2514229,7.0581207,7.2331696,,,-1.8504794,22.188242,.13224255,4.8594275,2.1488466
6762,1,-1.7925618,56.748253,.16131763,1.0658587,163.19859,.039671928,,,,17.560837,6.3776245,6.4579697,6.4918518,,,-2.3345106,21.417629,.14765042,6.9617081,2.1543493
6763,0,-1.0624499,68.251602,.16091581,1.3015012,176.42424,.040480699,,,,16.471684,8.2519627,7.0581741,7.2329483,,,-1.850366,22.189903,.13224313,4.8596764,2.1490355
6763,1,-1.7921233,56.751347,.16132541,1.0659572,163.19894,.039671846,,,,17.560305,6.3784599,6.4579468,6.4918747,,,-2.3346601,21.418392,.1476541,6.962883,2.1544361
6764,0,-1.0623356,68.256805,.16091086,1.301031,176.42542,.040480018,,,,16.471661,8.2525043,7.0582352,7.2327271,,,-1.850253,22.191565,.13224371,4.8599262,2.1492233
6764,1,-1.791684,56.754436,.1613332,1.0660554,163.1993,.039671764,,,,17.559771,6.3792953,6.4579239,6.4919052,,,-2.3348091,21.419155,.14765778,6.9640579,2.1545229
6765,0,-1.0622203,68.262001,.16090593,1.3005619,176.42659,.040479336,,,,16.471634,8.253046,7.0582886,7.2325134,,,-1.8501403,22.193226,.1322443,4.860177,2.1494122
6765,1,-1.7912437,56.75753,.16134103,1.0661538,163.19965,.039671682,,,,17.559235,6.3801327,6.457901,6.4919281,,,-2.3349578,21.419916,.14766149,6.9652357,2.1546097
6766,0,-1.0621039,68.267189,.160901,1.3000939,176.42776,.040478658,,,,16.4716,8.2535877,7.0583496,7.2322922,,,-1.850028,22.194887,.13224491,4.8604288,2.149601
6766,1,-1.7908022,56.76062,.16134888,1.0662519,163.2,.0396716,,,,17.558697,6.38097,6.4578781,6.4919586,,,-2.3351061,21.420677,.14766522,6.9664135,2.1546974
6767,0,-1.0619864,68.272377,.16089608,1.2996268,176.42894,.040477984,,,,16.471561,8.2541313,7.058403,7.2320786,,,-1.849916,22.196547,.13224553,4.8606806,2.1497898
6767,1,-1.7903599,56.763718,.16135675,1.06635,163.20035,.039671518,,,,17.558155,6.3818111,6.4578552,6.4919815,,,-2.3352542,21.421436,.14766896,6.9675903,2.1547842
6768,0,-1.0618681,68.277565,.16089116,1.299161,176.43011,.040477313,,,,16.471519,8.2546749,7.0584641,7.2318573,,,-1.8498043,22.198206,.13224615,4.8609343,2.1499777
6768,1,-1.7899165,56.766811,.16136463,1.066448,163.2007,.039671436,,,,17.557611,6.3826523,6.4578323,6.4920044,,,-2.3354018,21.422195,.14767273,6.968771,2.1548719
6769,0,-1.0617486,68.282745,.16088627,1.298696,176.43129,.040476643,,,,16.471478,8.2552204,7.0585251,7.2316437,,,-1.8496929,22.199865,.13224679,4.8611889,2.1501665
6769,1,-1.7894722,56.769905,.16137254,1.0665458,163.20105,.039671354,,,,17.557068,6.3834934,6.4578018,6.4920349,,,-2.3355491,21.422953,.14767651,6.9699507,2.1549597
6770,0,-1.0616281,68.287926,.16088137,1.2982322,176.43245,.040475976,,,,16.471428,8.2557659,7.0585785,7.2314301,,,-1.849582,22.201525,.13224743,4.8614445,2.1503553
6770,1,-1.789027,56.773003,.16138047,1.0666437,163.2014,.039671272,,,,17.556522,6.3843384,6.4577789,6.4920578,,,-2.335696,21.423712,.14768031,6.9711332,2.1550474
6771,0,-1.0615066,68.293098,.16087648,1.2977695,176.43362,.040475313,,,,16.471375,8.2563133,7.0586395,7.2312088,,,-1.8494713,22.203184,.13224809,4.861701,2.1505442
6771,1,-1.7885807,56.7761,.16138843,1.0667413,163.20174,.03967119,,,,17.555973,6.3851833,6.457756,6.4920883,,,-2.3358424,21.424467,.14768413,6.9723139,2.1551352
6772,0,-1.0613841,68.298271,.16087161,1.2973077,176.43478,.04047465,,,,16.471317,8.2568607,7.0587006,7.2309952,,,-1.8493609,22.204842,.13224876,4.8619585,2.150733
6772,1,-1.7881334,56.779198,.16139641,1.0668391,163.20209,.039671112,,,,17.555428,6.3860321,6.4577332,6.4921112,,,-2.3359885,21.425224,.14768796,6.9734974,2.1552238
6773,0,-1.0612605,68.303444,.16086675,1.2968471,176.43594,.04047399,,,,16.471256,8.25741,7.058754,7.2307816,,,-1.849251,22.206499,.13224944,4.8622179,2.1509218
6773,1,-1.787685,56.782295,.1614044,1.0669366,163.20244,.03967103,,,,17.554871,6.386879,6.4577103,6.4921417,,,-2.3361342,21.42598,.14769182,6.9746819,2.1553125
6774,0,-1.0611358,68.308609,.16086189,1.2963876,176.4371,.040473334,,,,16.471191,8.2579594,7.058815,7.2305756,,,-1.8491414,22.208157,.13225013,4.8624773,2.1511106
6774,1,-1.7872357,56.785397,.16141243,1.0670341,163.20279,.039670948,,,,17.554319,6.3877296,6.4576874,6.4921646,,,-2.3362794,21.426733,.14769569,6.9758654,2.1554012
6775,0,-1.0610101,68.313766,.16085704,1.295929,176.43826,.040472679,,,,16.471119,8.2585087,7.058876,7.2303619,,,-1.849032,22.209814,.13225083,4.8627386,2.1512995
6775,1,-1.7867856,56.788494,.16142046,1.0671315,163.20313,.039670866,,,,17.553762,6.3885803,6.4576645,6.4921951,,,-2.3364244,21.427488,.14769958,6.9770517,2.1554899
6776,0,-1.0608834,68.318924,.16085219,1.2954714,176.43942,.040472027,,,,16.471046,8.2590599,7.0589294,7.2301483,,,-1.8489231,22.21147,.13225155,4.8629999,2.1514883
6776,1,-1.7863344,56.791595,.16142853,1.0672288,163.20348,.039670784,,,,17.553204,6.3894329,6.4576416,6.492218,,,-2.3365691,21.428242,.14770348,6.9782372,2.1555786
6777,0,-1.0607557,68.324081,.16084737,1.295015,176.44057,.040471379,,,,16.470966,8.2596111,7.0589905,7.2299347,,,-1.8488145,22.213127,.13225228,4.8632641,2.1516781
6777,1,-1.7858822,56.794697,.16143662,1.0673259,163.20383,.039670702,,,,17.552645,6.3902874,6.4576187,6.4922485,,,-2.3367131,21.428993,.14770742,6.9794254,2.1556673
6778,0,-1.060627,68.329231,.16084254,1.2945596,176.44173,.040470731,,,,16.470882,8.2601643,7.0590515,7.2297287,,,-1.8487061,22.214783,.13225301,4.8635273,2.1518669
6778,1,-1.7854291,56.797802,.16144472,1.0674231,163.20416,.039670624,,,,17.552084,6.3911419,6.4575882,6.4922714,,,-2.3368568,21.429745,.14771137,6.9806137,2.155757
6779,0,-1.0604972,68.334381,.16083772,1.2941052,176.44287,.040470086,,,,16.470798,8.2607174,7.0591125,7.2295227,,,-1.8485982,22.216436,.13225375,4.8637915,2.1520557
6779,1,-1.7849749,56.800903,.16145284,1.0675201,163.20451,.039670542,,,,17.551517,6.3919983,6.4575653,6.4923019,,,-2.3370004,21.430496,.14771533,6.9818039,2.1558466
6780,0,-1.0603664,68.339523,.16083293,1.2936518,176.44402,.040469445,,,,16.470707,8.2612705,7.059166,7.2293091,,,-1.8484906,22.218092,.1322545,4.8640575,2.1522446
6780,1,-1.7845199,56.804008,.161461,1.0676172,163.20486,.03967046,,,,17.550953,6.3928566,6.4575424,6.4923248,,,-2.3371434,21.431246,.14771931,6.9829931,2.1559362
6781,0,-1.0602347,68.344666,.16082813,1.2931995,176.44516,.040468805,,,,16.470615,8.2618256,7.059227,7.2291031,,,-1.8483833,22.219746,.13225527,4.8643246,2.1524334
6781,1,-1.7840639,56.807114,.16146916,1.067714,163.2052,.039670378,,,,17.550385,6.3937168,6.4575195,6.4923477,,,-2.337286,21.431995,.14772332,6.9841843,2.1560259
6782,0,-1.0601019,68.349808,.16082335,1.2927483,176.4463,.040468168,,,,16.470516,8.2623825,7.059288,7.2288971,,,-1.8482764,22.221399,.13225605,4.8645926,2.1526222
6782,1,-1.783607,56.810219,.16147736,1.0678108,163.20555,.0396703,,,,17.549816,6.3945789,6.4574966,6.4923782,,,-2.3374283,21.432743,.14772734,6.9853764,2.1561165
6783,0,-1.0599681,68.354942,.16081856,1.2922981,176.44745,.040467534,,,,16.470413,8.2629395,7.0593491,7.2286911,,,-1.8481698,22.223053,.13225684,4.8648615,2.152812
6783,1,-1.7831491,56.813324,.16148557,1.0679075,163.20589,.039670218,,,,17.549248,6.3954411,6.4574738,6.4924011,,,-2.33757,21.433491,.14773138,6.9865685,2.1562061
6784,0,-1.0598333,68.360069,.16081379,1.2918489,176.44859,.040466905,,,,16.470306,8.2634964,7.0594025,7.2284851,,,-1.8480635,22.224707,.13225763,4.8651314,2.1530008
6784,1,-1.7826903,56.816429,.16149381,1.0680041,163.20622,.039670136,,,,17.548676,6.3963032,6.4574509,6.4924316,,,-2.3377116,21.434238,.14773543,6.9877625,2.1562967
6785,0,-1.0596975,68.365204,.16080903,1.2914008,176.44974,.040466275,,,,16.470196,8.2640553,7.0594635,7.2282791,,,-1.8479576,22.226358,.13225843,4.8654013,2.1531897
6785,1,-1.7822305,56.819538,.16150205,1.0681007,163.20657,.039670058,,,,17.548098,6.3971691,6.457428,6.4924545,,,-2.3378527,21.434984,.14773951,6.9889574,2.1563873
6786,0,-1.0595607,68.370323,.16080427,1.2909538,176.45087,.040465645,,,,16.470081,8.2646141,7.0595245,7.2280731,,,-1.847852,22.228012,.13225925,4.865674,2.1533794
6786,1,-1.7817699,56.822647,.16151033,1.0681971,163.20691,.039669976,,,,17.547523,6.398035,6.4574051,6.4924774,,,-2.3379934,21.43573,.14774361,6.9901543,2.1564779
6787,0,-1.0594229,68.37545,.16079953,1.2905077,176.452,.040465023,,,,16.469963,8.2651749,7.0595856,7.2278748,,,-1.8477468,22.229664,.13226008,4.8659468,2.1535683
6787,1,-1.7813082,56.825756,.16151862,1.0682935,163.20726,.039669894,,,,17.546942,6.3989029,6.4573822,6.4925079,,,-2.3381336,21.436476,.14774773,6.9913492,2.1565695
6788,0,-1.0592841,68.380569,.16079479,1.2900625,176.45314,.040464401,,,,16.469841,8.2657356,7.0596466,7.2276688,,,-1.8476419,22.231314,.13226092,4.8662205,2.153758
6788,1,-1.7808456,56.828865,.16152693,1.0683898,163.2076,.039669815,,,,17.546364,6.3997726,6.4573593,6.4925308,,,-2.3382735,21.43722,.14775185,6.992547,2.1566601
6789,0,-1.0591443,68.385681,.16079006,1.2896186,176.45427,.040463783,,,,16.469711,8.2662964,7.0597,7.2274704,,,-1.8475374,22.232965,.13226177,4.8664961,2.1539469
6789,1,-1.7803822,56.831974,.16153526,1.068486,163.20793,.039669733,,,,17.545778,6.4006424,6.4573288,6.4925613,,,-2.338413,21.437963,.14775601,6.9937449,2.1567516
6790,0,-1.0590035,68.390793,.16078535,1.2891756,176.4554,.040463164,,,,16.469582,8.2668591,7.059761,7.2272644,,,-1.8474331,22.234615,.13226263,4.8667717,2.1541367
6790,1,-1.7799177,56.835087,.16154362,1.0685821,163.20828,.039669655,,,,17.545195,6.4015141,6.4573059,6.4925842,,,-2.3385522,21.438705,.14776018,6.9949455,2.1568432
6791,0,-1.0588617,68.395905,.16078064,1.2887336,176.45651,.04046255,,,,16.469448,8.2674236,7.0598221,7.227066,,,-1.8473293,22.236265,.13226351,4.8670492,2.1543255
6791,1,-1.7794523,56.8382,.161552,1.068678,163.20862,.039669573,,,,17.544607,6.4023876,6.457283,6.4926071,,,-2.3386908,21.439447,.14776437,6.9961443,2.1569347
6792,0,-1.0587189,68.401009,.16077593,1.2882928,176.45764,.040461939,,,,16.469311,8.2679863,7.0598831,7.2268677,,,-1.8472258,22.237915,.13226439,4.8673267,2.1545153
6792,1,-1.7789861,56.841309,.16156039,1.068774,163.20895,.039669495,,,,17.544018,6.4032612,6.4572601,6.4926376,,,-2.3388293,21.440189,.14776857,6.997345,2.1570263
6793,0,-1.0585752,68.406113,.16077124,1.2878528,176.45877,.040461328,,,,16.469166,8.2685509,7.0599442,7.2266693,,,-1.8471226,22.239565,.13226528,4.8676062,2.154705
6793,1,-1.7785189,56.844421,.16156881,1.0688698,163.20929,.039669413,,,,17.54343,6.4041367,6.4572372,6.4926605,,,-2.3389671,21.440929,.1477728,6.9985485,2.1571188
6794,0,-1.0584304,68.411209,.16076656,1.287414,176.45988,.040460721,,,,16.469021,8.2691174,7.0600052,7.2264709,,,-1.8470198,22.241213,.13226619,4.8678865,2.1548939
6794,1,-1.7780509,56.847538,.16157724,1.0689657,163.20963,.039669335,,,,17.542841,6.405014,6.4572144,6.492691,,,-2.3391047,21.441669,.14777705,6.9997501,2.1572113
6795,0,-1.0582846,68.416306,.16076188,1.2869761,176.46101,.040460117,,,,16.468872,8.2696838,7.0600662,7.2262726,,,-1.8469173,22.242861,.13226712,4.8681679,2.1550837
6795,1,-1.7775818,56.850651,.1615857,1.0690613,163.20998,.039669253,,,,17.542246,6.4058933,6.4571915,6.4927139,,,-2.339242,21.442408,.14778131,7.0009546,2.1573038
6796,0,-1.0581379,68.421402,.16075721,1.2865392,176.46213,.040459514,,,,16.468719,8.2702522,7.0601196,7.2260742,,,-1.8468151,22.244509,.13226804,4.8684502,2.1552734
6796,1,-1.777112,56.853767,.16159417,1.0691569,163.21031,.039669175,,,,17.541649,6.4067726,6.4571686,6.4927368,,,-2.3393786,21.443146,.1477856,7.0021591,2.1573963
6797,0,-1.0579902,68.426491,.16075255,1.2861034,176.46324,.040458914,,,,16.468559,8.2708187,7.0601807,7.2258759,,,-1.8467133,22.246157,.13226898,4.8687334,2.1554623
6797,1,-1.7766411,56.85688,.16160268,1.0692525,163.21065,.039669093,,,,17.541054,6.4076538,6.4571457,6.4927673,,,-2.339515,21.443884,.14778991,7.0033655,2.1574888
6798,0,-1.0578415,68.431572,.1607479,1.2856686,176.46436,.040458318,,,,16.468395,8.2713871,7.0602417,7.2256775,,,-1.8466119,22.247805,.13226993,4.8690186,2.155652
6798,1,-1.7761694,56.859997,.16161118,1.0693479,163.21098,.039669015,,,,17.540453,6.4085369,6.4571228,6.4927902,,,-2.3396509,21.44462,.14779423,7.0045729,2.1575823
6799,0,-1.0576918,68.436661,.16074327,1.2852348,176.46547,.040457722,,,,16.468235,8.2719593,7.0603027,7.2254868,,,-1.8465108,22.249451,.13227089,4.8693037,2.1558418
6799,1,-1.7756969,56.863113,.16161972,1.0694432,163.21132,.039668936,,,,17.539852,6.40942,6.4570999,6.4928131,,,-2.3397865,21.445356,.14779857,7.0057802,2.1576757
6800,0,-1.0575411,68.441734,.16073863,1.2848021,176.46657,.040457129,,,,16.468063,8.2725296,7.0603638,7.2252884,,,-1.84641,22.251097,.13227187,4.8695908,2.1560316
6800,1,-1.7752234,56.86623,.16162828,1.0695385,163.21165,.039668854,,,,17.539251,6.410305,6.457077,6.4928436,,,-2.3399217,21.446091,.14780293,7.0069885,2.1577692
